,NK,Fibro,EpiT,Mast,Macro,Granulo,DC,Tgd,TCD4,Epi,Endo,Peri,SmoothMuscle,TZBTB16,TCD8,ILC,B,Plasma,Mono,Schwann
C11orf96,0,6.93453222821313,0.0742644388408629,0,0.0821340360600732,0,0.164241605916672,0,0,0.0885264053585589,1.86199018380172,11.4870130637888,14.3598640395294,0,0.157290853895804,0,0,0.1371122116903,0.0713640842449308,0.958304918862144
SPI1,0.179772523424777,0.0154333918124803,0.0766460959671484,2.02666541865866,6.40016770105706,3.73329359537501,7.52681254972412,0,0.298773586411221,0.0458342557048166,0,0.0138503070278607,0,0.133065634315409,0.200764666972899,0,5.74092120910827,1.59717981369678,5.38197224684146,0.0515364956066405
APLNR,0,0.0186521534438462,0.033153699627461,0.103019785853813,0,0,0,0,0,0,5.47122901740185,0.193669255763207,0,0,0,0.366394473664582,0,0,0,0
SERPING1,0,6.81055945862213,0.0443667679899169,0,1.50880201732716,0,0.4031547956856,0,0,0,2.70576432903497,6.34585600559091,4.72096398679782,0,0,0,0,0,0.535816805511989,5.09705515030612
YPEL4,0,0.0737025770225504,0,0.0670177603329863,0.0290885294377338,0,0.0487468434037947,0,0,0,0.0614680854499848,0.0819645667882005,0.051284878808872,0,0.215511410130597,0,0,0,0,0.258711649506605
MS4A2,0,0,0,15.4998522112916,0.0225047777990676,0.749086971862428,0.110254180855085,0,0.217829314949261,0,0.0166551963124071,0,0,0.0431347287389805,0,0,0,0,0,0
MS4A6A,0,0.0557474479371904,0.109036888343647,0.070611025565057,8.65908052874954,0.553454873578421,8.56193738950025,0.366524611309753,0.265168456776702,0,0.0404402534225889,0.0440010683895188,0,0.147189109228015,0.168841085382371,0,0.386803040743914,0.433952371668659,6.1293903744712,0.031970877091128
MS4A4A,0,0.00817398432955916,0.049040884722527,0.424511471435425,6.20395186268681,0,1.84912831898402,0,0,0,0,0.0730133704708358,0.0235224800466738,0.0763788566494163,0,0,0,0.0731968617260956,1.7737745836348,0
MS4A7,0,0.0806705501843496,0.0884697383446018,0.0634994808530968,8.07514466132108,0,3.28688718084798,0,0.627577627306721,0,0.02204547810249,0.0463450459945624,0,0.0993095202516807,0.0320627796977054,0,0.376013426802033,0.344693005248791,4.87191226976035,0
MS4A1,0.0976485618818164,0.0570518516711286,0,0,0.062878740526182,0,0.159996313625257,0.148169561370196,1.03380576360936,0.0343891092414406,0.0722395877171737,0.0397553176111884,0,0,0.226780271904985,0,16.7201331825951,1.27527481346774,0.0147884015583826,0
MS4A12,0.0901118470332282,0,0.227870742178919,0,0,0,0,0.153273833571431,0,5.14512332599766,0,0,0.0856777648124413,0,0.115312718045779,0,0,0,0,0.0809293100177883
CD6,0.589299618303503,0,0.0175152416941118,0,0.0485788839130509,0,0.191624907399898,1.01815008859981,5.14465852052383,0,0.130575901934479,0.0747286484018103,0,0.523027999369116,3.95434148156978,0.501882172927575,0,1.09464089369803,0,0.0323106981479838
PGA5,0,0,0.00460267513621657,0,0,0,0.0262013117913185,0,0,0,0,0,0,0,0,0,0,0,0,0
FTH1,16.4020192430919,18.7538365061423,30.4509343399834,27.075261573592,23.0372825778125,29.2608984833966,25.6400154632875,16.6892536287934,22.9023971982161,27.3891273941991,16.0122973381418,18.6698006599099,20.4622145564292,20.0696214801668,16.8374165688997,21.7336866144046,25.5906578253802,21.238555523447,25.9186022927936,17.4534092720779
RP11-703H8.7,0,0,0.0136100925805714,0,0,0,0.0111383821718284,0,0,0,0,0,0,0.0815092165376907,0,0,0,0,0,0
HRASLS5,0,0.0941963791150566,0,0.19089889169377,0,0.398104464700854,0,0,0,0,0,0,0,0,0.112242625266554,0,0,0,0,0
LGALS12,0,0,0,0.512508965199188,0.0271910446914291,0.398104464700854,0.0209756592959745,0,0,0,0,0,0,0,0,0,0,0,0.0356174438353847,0
RP11-21A7A.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638979581926978
AP003774.6,0,0,0,0,0.0436674248865049,0,0.0557740478090115,0,0,0,0.00600135440110276,0.012257942023359,0,0,0,0,0,0,0,0
NRXN2,0,0.097619747595399,0.125655096305285,0,0,0,0.229468791435319,0,0,0.0565343965054082,0.0189092547500552,0.194321553160511,0.181293668905818,0,0.0345683641156331,0,0,0,0,0.936852661602676
NEAT1,14.5269067850468,13.6566834057359,21.0053075620348,13.5663309338956,13.1980373296345,23.2499343251715,15.0877126583853,13.6319502672833,15.1130570846344,18.0748007649059,15.8472631153321,12.3598380759884,12.1325641619179,12.163284272017,12.0201774580524,9.58904015584653,14.3766322302773,24.3386038767009,15.9710918857451,8.25672839586704
MALAT1,39.6006579272079,25.8444346894622,39.5814824320729,37.0213962312454,22.5468335761085,31.4252300667965,35.1308160899257,40.3672946641909,40.2529615180224,35.3521024556593,30.8995770265291,31.0299611486104,34.1737481740946,38.6401275793745,36.2850547099365,42.0145392438292,49.5841504912408,56.3345973426783,26.1959809389469,27.4819147141515
CTSW,12.9780185552289,0.0229606013396228,0,2.77689948775689,0.0895745342954822,0,0.277318677131584,7.97575576736575,1.57593833283238,0.0520055924314535,0.057935196436414,0.0329501095201204,0.0182330084584512,9.17679733769603,7.11267168248127,8.70121501430456,0.419812619140986,0.533205644161223,0.0283321268406886,0
RP11-867G23.4,0.131468323604658,0,0.00870494592744151,0,0,0,0,0,0.211920598702141,0.0305751684835356,0.0372507465923202,0.0159137468633697,0.0530347885601659,0,0,0,0,0.118962720315416,0,0
CD248,0.16373168477064,3.19281885797986,0,0,0.0203495910662134,0,0,0.260440985845957,0,0.026944913042447,0.21116278918171,4.95557290429809,0.289328095114111,0,0.0367561221827976,0,0,0,0,0
AP000487.5,0,0.0414756437021699,0.0255298313093962,0.105167849800772,0.0418320970138741,0,0.0415820632204751,0,0,0,0.0893413919750061,0.062579328393,0,0,0.0824741091119325,0,0,0,0,0.0231248946565844
FOLR3,0,0,0,0,0.0567546871910848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399934839930971,0
PLEKHB1,0,0.0785859823911535,1.02703444516874,0.156642739891412,0.0676585680093632,0,0.0814969276471824,0,0.583161891859857,0.151779863218187,0.0112796476287743,0.0866030249416313,0.060819583552297,0,0.0817259389007891,0,0.386803040743914,0,0.0211904634341006,3.63676918901046
DGAT2,0.206920856237807,0.0264764850513038,0.723511072644686,0,0.0141234586080901,0.538919151589626,0.266500621164608,0,0.21122034932632,0.0901403189197227,0,0.0261577915381796,0,0,0,0,0,0.0790131020471796,0.18746420764483,0
RP11-739B23.1,0,0,0.013565023132847,0,0.0161926220691754,0.564559292747729,0.0150322686678891,0,0,0,0,0.0157650592434335,0,0,0,0.439650541684712,0,0,0.0388694034851591,0
RP11-705O3.1,0,0.0520953699257104,0.106354094753783,0,0.0248349890383799,0,0.0535697692376202,0,0,0,0.0606817904290955,0.0308900363067213,0,0,0.0559519551577977,0.34967412226217,0,0.236964802394964,0,0.0505063249473403
FAM181B,0,0,0,0,0,0,0,0,0,0.0136951341646775,0.0178385399455599,0.156336222649232,0.388215717114993,0,0,0,0,0,0,1.5446831840858
CCDC81,0,0.0202278167452328,0,0,0.0349370316615992,0,0.134339166712333,0,0,0,0,0.010378168029476,0,0,0,0,0,0,0,0
PRSS23,0.787267592174817,2.99821074610314,2.5523892589597,0,0.0621375183389255,0,0.0527118915524013,0,0,1.79985011534297,8.4060188506173,9.52348147884828,1.61467098624905,0.0527213414889938,0.161990768656717,1.25087414453905,0,0,0.012230894494432,2.99612332966534
BIRC3,3.28682103897448,0.583769203432221,1.53721498041798,7.93752776511091,0.841165338138644,4.48580177202581,6.58254428167148,4.69288136881564,8.7484923466828,1.7818733357352,1.07236269740454,0.171235245264215,0.472275298537721,3.18229174644493,4.02217288594055,8.84536143422845,7.56003311906968,5.20207622433427,1.99706938687541,2.15993737911386
MMP7,0,0.0225190648448262,0.756333464703941,0.0973834569382979,0.519804948401554,0.564559292747729,0.16410734120838,0,0,0,0.0113796935130584,0.0132064531874386,0,0,0,0,0,0,0.0462082316026246,0.0447719495745837
MMP10,0,0.157205619431057,0.163853912445415,0,0.246670414953894,0,0.0564367688652253,0,0,0,0,0,0,0.102120345689718,0,0,0,0,0,0
MMP1,0,2.31265945767732,0.237953838129538,0.103376799991221,0.720843348767007,0,0.146730657482405,0,0.312915017348499,0,0.142937841778888,0.0394317340695419,0.0240283468875935,0.0383422675811996,0.0936092857879563,0,0,0,0.119983142190989,0
MMP3,0,1.45905184922333,0,0.103376799991221,0.055212009346726,0,0.0805231916509037,0,0,0,0,0.0151529464943041,0.0310941278298314,0,0,0,0,0,0.0435776193510793,0
MMP12,0.0818754786875213,0.0486855294834407,0.0842186773746088,0.284095902201512,7.77307019544262,0.486871623081341,2.1572212380146,0,0.385829665779896,0,0.124874007446612,0.0809563796171994,0.0596530197688693,0.455521807309414,0.0518133278542015,0,0,0.149861042715991,0.222322571184515,0.0205260229574105
MMP13,0,0.344202258206774,0,0,0.0644524115049342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASP5,0,0,0.139830450014745,0.0424658933019862,0.109753884714419,0,0,0,0,0.209402073063332,0,0,0,0.0630574658821009,0,0,0,0,0.0124863761634971,0
CARD17,0,0.0115891978908513,0,0,0.00537715660212003,0,0.0258823048501788,0,0.314332289089438,0,0,0,0,0.0425724289796471,0.073344233090202,0,0,0,0,0
SLN,0,0.0842230353080557,0,0,0,0,0,0,0,0,0,0.485090741453294,0,0,0,0,0,0,0,0.191814901088528
RP11-144G7.2,0,0.0287629711634284,0,0,0,0,0,0.12543080974478,0,0,0,0,0,0.0413354143118022,0,0,0,0,0,0
C11orf65,0,0.0197941904736085,0.019008227048667,0,0,0,0.0280607827399527,0,0,0,0,0,0,0,0,0,0,0,0,0.0362815061949167
CRYAB,0,1.96435613543672,0.1517876496448,0,0,0,0.0407892964185328,0,0,0,0.0814516901064642,3.39124052721837,8.86349010394988,0,0,0,0,0,0,17.0606837480115
NCAM1,1.55904354853685,0.530419315283438,0,0.0806001710137105,0.00537715660212003,0,0,0.778994686448269,0.28284768087778,0,0.00596732285566978,0,0.053698701302604,0.880822196578086,0.0719543324728758,3.13885374627647,0,0,0,3.79471969809249
NNMT,0,8.3649358772145,0.256312647757828,0.0636961826676905,0.0609502725878523,0,0.0550468121871292,0,0,0,6.21518247589941,6.06818772633943,2.65507130555085,0,0.114350191111983,0,0,0,0.0729710053416115,6.16396665321705
CADM1,0.337574334264643,0.148125035055879,0.230534703459454,0.199305048070011,0.950841135180897,0,0.337925826543164,0.27030232848905,0.413864058860637,0.0668814451760343,0.194384057899034,0.101027156267772,0.0997310738844797,0.0707083199132817,0.174958653460899,0,0,3.74570766717395,0.0734000714542306,4.32199595273398
AP000936.4,0,0,0.00621948309583854,0.056192053037105,0,0,0,0,0,0,0.0288914216035117,0,0,0,0,0,0,0,0,0
TAGLN,0,4.81081155686203,0.248008433558406,0,0.223580037807819,0.697822659835555,0.255825505771589,0.426232111875012,0,0.287686116118586,1.35555487685126,14.240222078138,25.3645393458537,0,0.421412072458475,0.351111242078324,0,0.215261756516054,0.272618323715596,0.628604065281566
AMICA1,0.378362268175947,0.0120178552596854,0.0386715228934755,0.0670177603329863,1.86735968045259,2.1360523144157,7.90936457763875,2.47349302007481,3.01046775493764,0.0831026755863856,0.0521595032645244,0.0787364097695573,0,1.74088455940208,4.67965577501486,3.77364021826813,0.272814527971042,0.972119384964468,2.73057316730155,0
CD3E,4.51418918960864,0.102223398529643,0.012509365556909,0.304147740416174,0.19276881117647,0,0.717104411137264,12.1411717871493,12.2307510354347,0.0744466668216695,0.0563772457002044,0.0312124809149691,0,11.7514036731072,11.8949237373497,1.98632067840826,1.42822621685757,2.60142225187098,0.133137851059005,0
CD3D,3.1936543230676,0.152432935203369,0.0823421642699978,0.436848797813401,0.525093475697551,0.499991293750578,0.508462788110096,18.8978511772149,17.9600559457213,0.0893758755782366,0.150550769819975,0.0445808197077564,0.0368071592811919,6.0497453452805,17.0210518862705,0,1.29633808711427,4.15554229744185,0.434778121315232,0.0403844949344427
CD3G,2.17862529244909,0.107908216813142,0.0297587620013202,0.178455204798098,0.128634818969524,0,0.241841990224294,11.7549674379874,10.1022521743017,0.110630923804463,0.0187403956524329,0.0285038009792453,0,3.12183462770881,9.61673619467222,0,1.01404783483684,2.21697689700574,0.212054071787189,0.0319477648658235
CXCR5,0,0,0,0,0,0,0,0,0,0,0,0.0174040953531426,0.00706578094223783,0,0.0459112695088683,0.428010924906183,2.28928766273846,0,0.0211904634341006,0
RP11-110I1.14,0,0,0.0211655506788671,0,0,0,0,0.12543080974478,0,0.0189719841142785,0,0,0,0,0,0,0,0,0.012230894494432,0
MCAM,0,0.381029640305908,0.00640149367273079,0,0.0318001163593372,0,0.028985387223736,0,0.807722701003163,0.0333773810227092,4.99751578448845,8.05080380583533,7.08915883450558,0.209451617721193,0.140479322689248,0.727797660514029,0,0.10476028245989,0.0357708038851205,1.91171784272197
THY1,0,5.84653482939769,0,0,0.0317991441144765,0,0.0576593821644525,0,0,0,1.45788309452689,10.9382929687591,0.0950758028518003,0.0671145922173924,0,0,0,0,0,0.370413034162582
GRIK4,0,0.0575789072117792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183205633506637,0,0
CRTAM,1.80376353286163,0,0,0,0.303651953209231,0,0.0548327821552999,1.92936922866141,1.09440314277799,0,0.0151293946546085,0,0,0.807346141519884,3.02061483972088,3.32546451926596,0,0,0.317350700817177,0
VWA5A,0,0.688531621081396,0.546634380578305,10.4069339724959,0.195139901688187,0,0.10745163074733,0.121738558740719,0.135408957422253,0.758531694840797,0.249398379910835,0.342247069787608,0.185074311852681,0.214386113558527,0.103840901720724,0.720322575438529,0,0.420832224470886,0.0885741918484224,0.456636214986007
HEPACAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441987496492431
HEPN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48466806219074
KIRREL3,0,0,0,0.0424658933019862,0,0,0.0482313332863882,0,0,0,0,0,0,0.06448724112427,0,0,0,0,0,1.14424450440526
RP11-702B10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157860843419961,0,0,0,0.0233148541204556,0
RP11-121M22.1,0,0.0104941050817611,0.0532075241735184,0,0,0.398104464700854,0,0,0,0.0100333110239262,0.0262720232471054,0,0,0,0,0,0,0,0,0.0402454469357826
NTM,0,0.857146943867496,0,0.707056254867305,0,0,0,0,0,0,0,0.550141195855098,0,0,0,0,0.396888469817108,0,0,3.96122992774398
RP11-713P17.3,0,0,0.00501051072101013,0,0.0143478405101779,0,0.0875006255102666,0,0,0,0.0402354511273985,0.0221603562117597,0,0,0.0150947950874506,0,0,0,0,0.309812746556634
RP11-885B4.4,0,0,0.010025672177328,0,0,0,0,0,0,0,0,0,0.0182330084584512,0.273501386071037,0.0150947950874506,0,0,0,0,0
VWF,0,0.0724492731753979,0.0868290259286401,0,0.0103623279858031,0,0.0269444849072716,0.145611866624572,0,0,12.3258207815605,0.0153488242910599,0,0,0,0,0,0.118962720315416,0,0
CD9,2.75771653446004,3.38398156780422,16.0360921741072,14.2825125597037,6.06422352468506,0.499991293750578,1.49847330214332,2.55614541656753,0.547605955404168,13.2321338279809,6.32616675447465,3.58579102992534,7.26790855419666,2.34242556744457,1.31383814385213,0,0.157391752312741,0.996732726493554,2.3579886315059,14.6466290991724
CD27,0.782562534151202,0.0550330622542202,0.0198321784588095,0.119429434266339,0.21564153875398,0,0.188502673218198,1.45566905954739,5.70875425348153,0.052893964590359,0.045002343434027,0.0495117868513792,0.0211456526781296,0.63587392322895,5.6790542035499,0,9.76568503133437,10.4489921707899,0.15943517299898,0.012544336508018
RP5-940J5.8,0,0,0.013769450561182,0,0.0151856264161395,0,0,0,0,0,0,0,0,0.0823736557576363,0,0,0,0,0,0
LAG3,1.99547254943537,0.0468436041936887,0.0370855738246575,0.132020127460765,0.582939128471137,0,0.500973560209458,5.26703528854564,3.98535858133147,0.0558148968396859,0.0514591147170092,0.0655363760262159,0,2.29218012764687,8.33878288976029,0,0.611318846209725,0.666634956372021,0.0233148541204556,0
C1S,0.146167613097046,11.2668982070631,0.0587859902288207,0,0.206798255151059,0,0,0,0,0.0371398568695678,0.562957909334786,5.88802049578821,1.83309625727426,0,0.157290853895804,0,0,0.0731968617260956,0.0593404493271019,4.55154377626075
C1R,0,10.7988565485802,0.04731329722033,0.17559597246249,0.0623234320082524,0,0,0,0.194229030690462,0.0291140065217855,1.20546519338571,6.48904838223318,2.72637339068938,0.285841666277665,0.110472055554694,0,0,0.621589576196177,0,4.28663266847329
RBP5,0,0.382566314161317,0,0,0,0,0,0,0,0,2.64086677097601,0.270203924505239,0,0.0915692149388169,0,0,0,0,0,0
CD163,0.0901118470332282,0.0188494521944992,0.0515696447439023,0,5.24150270060965,0.697822659835555,0.772412131836132,0,0.25415427582899,0,0.00561168652314314,0,0,0,0,0,0,0.0731968617260956,3.01247038290622,0.0547955845893395
SLC2A3,2.58437987501151,1.88321273784153,0.0544868991946221,4.96434658745198,3.05683804772852,10.1248497107783,2.48364858431644,3.18632131446155,4.15356336740221,0.0794633778128684,4.27889121655167,3.46137254925226,0.467470100287217,2.60315709284016,3.06441195335152,5.13095898548982,2.55147961699873,1.65778783803594,7.935254451434,0.325870037432106
C3AR1,0.17891754634682,0.0379068910429556,0.0395507703501252,1.55254632724828,5.11398440185535,6.13432432503043,0.843350928408887,0.803919736364102,0.730855177073288,0,0,0,0,0.466728095567587,0.0865110995606054,0.353779220939968,0,0,3.58089194676728,0.0312248530946453
CLEC4A,0.1436187802565,0.03136494770534,0.0308163494260387,0.157070937822897,2.47991493652473,3.40891394768814,2.864412095314,0,0,0.0116556070695775,0.0621408600152684,0.0348754217256815,0.0333261897478022,0.096479869205531,0,0,0,0.133963385546484,3.22147194776905,0
RP11-266K4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327096696890823
RP11-90D4.3,0,0,0.0286963573560879,0,0,0,0.0238281162538783,0,0,0.0371578965508309,0,0,0.0525542088315231,0.0425724289796471,0,0,0,0,0,0
CLEC4D,0,0,0,0,0.231609909201112,0,0.0220603535597319,0,0,0,0,0,0,0,0.0559519551577977,0,0,0,0.832818258057171,0.0614885346380272
CLEC4E,0.197444751038876,0.0104595113040845,0.0301202726080047,0.114022947606046,1.50187916267512,3.43267989152327,0.305562799172119,0.119980704179957,0,0,0.0507675617315771,0,0,0,0.1489452956826,0,0,0,3.57054262545083,0
MFAP5,0,3.84444193421816,0,0,0.0059848689027316,0,0.0220494645696638,0,0,0,0.102186759415052,0.043528276991685,0.0341366721072859,0,0,0,0,0,0,0
KLRG1,1.47685852607221,0.0593860905791271,0.0646485089124,3.30215958982733,0.0718000082041292,0,0.116804233406013,0,1.31304823429373,0.0355663178530589,0.185433497891156,0.0380072580215865,0.0706638859140621,0.135427983056829,1.3212548021143,0.479773171788669,0.724492696681961,0.301329311632282,0.0233148541204556,0.0947854228978074
RP11-436I9.2,0.385838402584627,0.0411096305801644,0,1.21916178761142,0.0211911562461243,0,0.0204465549209418,0,0.219882221939464,0,0.0543431915556438,0,0.0626749508803985,0.0707083199132817,0,0,0,0,0.0404511817937569,0.174652042292174
A2M,0.150353886914332,6.7155706890605,0.108906059647253,0,3.84789392318902,0,0.625633974618254,0,0.176532852593769,0.0456240139793077,12.9579445830775,10.2404737444728,8.99309912084686,0,0.114350191111983,0,0,0.0731968617260956,0.112445720869513,1.53368664685112
KLRB1,8.05969632607949,0.0870516952158456,0.0369961412093398,0.404785370143036,0.432636732709738,0,0.511882197026794,4.77987203642893,9.08787741868297,0.191908266117068,0.0680773591107324,0.0593377385417655,0.0527189986476271,13.7990414419207,6.9821576453253,20.6192506588288,2.29689139336669,2.71955669159552,0.291199582217983,0.0437252020612429
CLEC2D,5.52776586817028,0.292763443758973,0.0396096336106142,0.363557871238727,0.444033859108615,0.499991293750578,0.779897711362675,8.07273775581246,7.22494780359087,0.104070586830813,0.246920771780857,0.129275940704262,0,5.4705160976203,7.43185839978235,1.02874751887093,6.55202326797684,2.56386143461502,0.248241846969249,0.161654902650764
CD69,16.3909109092756,0.140404573433297,0.169295815565957,18.115354822854,0.59381456571808,9.95234803754132,2.8186782721715,15.9933458478875,10.3919316958412,0.272663434549429,0.159941789761257,0.207532062993932,0.0182330084584512,15.7817379618715,12.4751586538684,19.7253496000401,11.7482946324759,4.20705157437888,2.05777954868171,0.119026699554826
KLRF1,4.80154562014924,0.133788126821463,0.00790866056303706,0,0.0552662092637935,0,0.0572702785089006,0,0,0.0429775651862383,0.0243240293373981,0.0137420942841057,0,0.504177126421601,0.0710129828585602,0,0,0,0,0
KLRF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183533608342087,0,0,0,0,0,0
CLEC12A,0,0,0,1.38039562245158,0.595950214714436,2.05312061769722,0.599581973703813,0.519426219515863,0.0497399188473605,0,0.0135812456648245,0,0,0.152226308268904,0.171164596196653,0,0,0,1.52420689552528,0
CLEC12B,0,0,0,0,0,0,0.0126107623459914,0,0,0,0,0,0,0,0,0,0,0,0.0614921998826813,0
CLEC9A,0,0.00510890751328317,0,0,0.0722681213094495,0,0.54920089185044,0,0,0,0,0,0,0,0,0.428010924906183,0,0,0.0974130197114529,0
CLEC7A,0,0.0828883660882392,0.0246757945157125,0,4.32879307699683,4.93826898520467,2.55937073897718,0.119980704179957,1.93337561005245,0,0.730496798235436,0.0178904817214484,0,0.257943642059721,0.237599637923964,0.692112419892616,0,0.343076587031312,3.95884590098432,0.0280413777874443
OLR1,0,0.0724221572018793,0.0550991571665275,0,1.72680204843266,6.61574868469006,0.694409684889744,0,0,0,0,0.0133954658873033,0,0.0692322247064083,0,0,0,0,4.73168756364434,0
TMEM52B,0,0,0.0228123182962153,0,0.257419017642197,0.927403436973155,0,0,0,0,0,0,0,0,0,0,0,0,0.210618652187452,0
KLRD1,15.6831830860311,0.217520822016772,0.0196128018480115,0.113843027156429,0.0789497462494052,0,0.135725653590148,11.1812023112043,1.4632052387105,0,0.225180907266269,0,0.0240283468875935,8.88519844498977,7.78590360515314,1.27782824522608,1.16177419006675,0.549404408561078,0.0929705094397177,0
